betId,marketId,matchName,playerName,side,odds,stake,liability,action,reason,placedAt,settledAt,pnl,dryRun,estimatedWinPnL,estimatedLossPnL
DRY-1779372515787-1092,1.258430337,Coleman Wong v Juan Carlos Prado Angel,Coleman Wong,BACK,2.22,1,1,BET_PLACED,"Strat7P1: set 2 complete 6-3 (fav @ 1.59 pre-match), back playerA @ 2.56",2026-05-21T14:08:35.787Z,,,true,1.22,-1
DRY-1779372248139-1717,1.258428927,Alina Korneeva v Julia Riera,Julia Riera,BACK,4.1,1,1,DRY_LOSS,Match finished — lost,2026-05-21T14:04:08.139Z,2026-05-21T14:28:15.316Z,-1,true,3.1,-1
DRY-1779373775326-631,1.258435708,Anhelina Kalinina v Anna Bondar,Anna Bondar,BACK,4.1,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-4 (fav @ 2.32 pre-match), back playerB @ 4.1",2026-05-21T14:29:35.326Z,,,true,3.1,-1
DRY-1779372515787-1092,1.258430337,Coleman Wong v Juan Carlos Prado Angel,Coleman Wong,BACK,2.22,1,1,DRY_LOSS,Match finished — lost,2026-05-21T14:08:35.787Z,2026-05-21T14:38:45.422Z,-1,true,1.22,-1
DRY-1779374435433-7823,1.258428928,Ashlyn Krueger v Mary Stoiana,Ashlyn Krueger,BACK,2,1,1,BET_PLACED,"Strat2: set 1 complete 6-7 (fav @ 1.44 pre-match), back playerA @ 2",2026-05-21T14:40:35.433Z,,,true,1,-1
DRY-1779372445778-9810,1.258428668,Tommy Paul v Daniel Altmaier,Daniel Altmaier,BACK,5.7,1,1,DRY_LOSS,Match finished — lost,2026-05-21T14:07:25.779Z,2026-05-21T14:44:45.461Z,-1,true,4.7,-1
DRY-1779375225550-976,1.258430315,Jaime Faria v Lukas Neumayer,Lukas Neumayer,BACK,2.84,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-3 (fav @ 2.10 pre-match), back playerB @ 3.75",2026-05-21T14:53:45.550Z,,,true,1.84,-1
DRY-1779375225550-976,1.258430315,Jaime Faria v Lukas Neumayer,Lukas Neumayer,BACK,2.84,1,1,DRY_LOSS,Match finished — lost,2026-05-21T14:53:45.550Z,2026-05-21T15:17:50.678Z,-1,true,1.84,-1
DRY-1779373775326-631,1.258435708,Anhelina Kalinina v Anna Bondar,Anna Bondar,BACK,4.1,1,1,DRY_LOSS,Match finished — lost,2026-05-21T14:29:35.326Z,2026-05-21T15:23:50.705Z,-1,true,3.1,-1
DRY-1779377115710-7118,1.258434894,Shuai Zhang v Emma Navarro,Emma Navarro,BACK,1.97,1,1,BET_PLACED,"Strat7P2: set 2 complete 6-7 (fav @ 3.05 pre-match), back playerB @ 1.97",2026-05-21T15:25:15.710Z,,,true,0.97,-1
DRY-1779377115827-3561,1.258434894,Shuai Zhang v Emma Navarro,Emma Navarro,BACK,1.97,1,1,BET_PLACED,"Strat11P2: set 2 complete 6-7 (fav @ 3.05 pre-match), back playerB @ 1.97",2026-05-21T15:25:15.827Z,,,true,0.97,-1
DRY-1779374435433-7823,1.258428928,Ashlyn Krueger v Mary Stoiana,Ashlyn Krueger,BACK,2,1,1,DRY_WIN,Match finished — won,2026-05-21T14:40:35.433Z,2026-05-21T15:38:50.772Z,1,true,1,-1
DRY-1779377115710-7118,1.258434894,Shuai Zhang v Emma Navarro,Emma Navarro,BACK,1.97,1,1,DRY_WIN,Match finished — won,2026-05-21T15:25:15.710Z,2026-05-21T15:56:50.895Z,0.97,true,0.97,-1
DRY-1779377115827-3561,1.258434894,Shuai Zhang v Emma Navarro,Emma Navarro,BACK,1.97,1,1,DRY_WIN,Match finished — won,2026-05-21T15:25:15.827Z,2026-05-21T15:56:50.896Z,0.97,true,0.97,-1
DRY-1779379300933-242,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.26,1,1,BET_PLACED,"Strat4: set 1 complete 6-4 (fav @ 1.36 pre-match), back playerB @ 2.26",2026-05-21T16:01:40.933Z,,,true,1.26,-1
DRY-1779379300937-3287,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.26,1,1,BET_PLACED,"Strat4h: set 1 complete 6-4 (fav @ 1.36 pre-match), back playerB @ 2.26",2026-05-21T16:01:40.937Z,,,true,1.26,-1
DRY-1779379300939-4994,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Aleksandar Kovacevic,BACK,1.63,1,1,BET_PLACED,"Strat8P1: set 1 complete 6-4 (fav @ 1.36 pre-match), back playerA @ 1.63",2026-05-21T16:01:40.939Z,,,true,0.63,-1
DRY-1779379300937-3287,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.26,1,1,TRADE_OUT,Set 2 result hedge,2026-05-21T16:01:40.937Z,2026-05-21T16:52:51.900Z,-0.05,true,1.26,-1
DRY-1779382371999-3790,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.38,1,1,BET_PLACED,"Strat7P2: set 2 complete 4-6 (fav @ 3.65 pre-match), back playerB @ 2.38",2026-05-21T16:52:51.999Z,,,true,1.38,-1
DRY-1779379300933-242,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.26,1,1,DRY_LOSS,Match finished — lost,2026-05-21T16:01:40.933Z,2026-05-21T17:59:55.960Z,-1,true,1.26,-1
DRY-1779379300939-4994,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Aleksandar Kovacevic,BACK,1.63,1,1,DRY_WIN,Match finished — won,2026-05-21T16:01:40.939Z,2026-05-21T17:59:55.961Z,0.63,true,0.63,-1
DRY-1779382371999-3790,1.258436709,Aleksandar Kovacevic v Camilo Ugo Carabelli,Camilo Ugo Carabelli,BACK,2.38,1,1,DRY_LOSS,Match finished — lost,2026-05-21T16:52:51.999Z,2026-05-21T17:59:55.961Z,-1,true,1.38,-1
DRY-1779390301333-4943,1.258440176,Luciano Darderi v Alex De Minaur,Luciano Darderi,BACK,4.8,1,1,BET_PLACED,"Strat9P1: set 1 complete 0-6 (fav @ 2.34 pre-match), back playerA @ 4.8",2026-05-21T19:05:01.334Z,,,true,3.8,-1
DRY-1779390661345-4611,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,2.28,1,1,BET_PLACED,"Strat4: set 1 complete 6-4 (fav @ 1.60 pre-match), back playerB @ 2.04",2026-05-21T19:11:01.349Z,,,true,1.28,-1
DRY-1779390661452-8852,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,2.28,1,1,BET_PLACED,"Strat4h: set 1 complete 6-4 (fav @ 1.60 pre-match), back playerB @ 2.04",2026-05-21T19:11:01.452Z,,,true,1.28,-1
DRY-1779390301333-4943,1.258440176,Luciano Darderi v Alex De Minaur,Luciano Darderi,BACK,4.8,1,1,DRY_LOSS,Match finished — lost,2026-05-21T19:05:01.334Z,2026-05-21T19:34:26.450Z,-1,true,3.8,-1
DRY-1779390661452-8852,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,2.28,1,1,TRADE_OUT,Set 2 result hedge,2026-05-21T19:11:01.452Z,2026-05-21T19:51:21.548Z,0.2,true,1.28,-1
DRY-1779393081661-1081,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,1.9,1,1,BET_PLACED,"Strat7P2: set 2 complete 4-6 (fav @ 2.52 pre-match), back playerB @ 1.9",2026-05-21T19:51:21.661Z,,,true,0.9,-1
DRY-1779393081745-8234,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,1.9,1,1,BET_PLACED,"Strat12P2: set 2 complete 4-6 (fav @ 2.52 pre-match), back playerB @ 1.9",2026-05-21T19:51:21.746Z,,,true,0.9,-1
DRY-1779390661345-4611,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,2.28,1,1,DRY_WIN,Match finished — won,2026-05-21T19:11:01.349Z,2026-05-21T20:01:26.602Z,1.28,true,1.28,-1
DRY-1779393081661-1081,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,1.9,1,1,DRY_WIN,Match finished — won,2026-05-21T19:51:21.661Z,2026-05-21T20:01:26.603Z,0.9,true,0.9,-1
DRY-1779393081745-8234,1.258437061,Arthur Rinderknech v Alexander Bublik,Alexander Bublik,BACK,1.9,1,1,DRY_WIN,Match finished — won,2026-05-21T19:51:21.746Z,2026-05-21T20:01:26.604Z,0.9,true,0.9,-1
DRY-1779440902739-1369,1.258450892,Ilya Ivashka v Hamish Stewart,Hamish Stewart,BACK,2.98,1,1,BET_PLACED,"Strat7P2: set 2 complete 3-6 (fav @ 1.59 pre-match), back playerB @ 2.98",2026-05-22T09:08:22.739Z,,,true,1.98,-1
DRY-1779440902743-1417,1.258450892,Ilya Ivashka v Hamish Stewart,Hamish Stewart,BACK,2.98,1,1,BET_PLACED,"Strat11P2: set 2 complete 3-6 (fav @ 1.59 pre-match), back playerB @ 2.98",2026-05-22T09:08:22.743Z,,,true,1.98,-1
DRY-1779440902739-1369,1.258450892,Ilya Ivashka v Hamish Stewart,Hamish Stewart,BACK,2.98,1,1,DRY_LOSS,Match finished — lost,2026-05-22T09:08:22.739Z,2026-05-22T09:43:47.936Z,-1,true,1.98,-1
DRY-1779440902743-1417,1.258450892,Ilya Ivashka v Hamish Stewart,Hamish Stewart,BACK,2.98,1,1,DRY_LOSS,Match finished — lost,2026-05-22T09:08:22.743Z,2026-05-22T09:43:47.937Z,-1,true,1.98,-1
DRY-1779443502984-88,1.258428099,Guiomar Maristany   Zuleta v Kaitlin Quevedo,Kaitlin Quevedo,BACK,3.05,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-3 (fav @ 1.74 pre-match), back playerB @ 3.05",2026-05-22T09:51:42.984Z,,,true,2.05,-1
DRY-1779443888028-222,1.258435281,Harmony Tan v Linda Fruhvirtova,Harmony Tan,BACK,4.7,1,1,BET_PLACED,"Strat9P1: set 1 complete 3-6 (fav @ 2.64 pre-match), back playerA @ 4.7",2026-05-22T09:58:08.029Z,,,true,3.7,-1
DRY-1779444128062-2294,1.258431117,Roberto Carballes Baena v Hugo Dellien,Roberto Carballes Baena,BACK,5.6,1,1,BET_PLACED,"Strat9P1: set 1 complete 3-6 (fav @ 2.52 pre-match), back playerA @ 5.6",2026-05-22T10:02:08.062Z,,,true,4.6,-1
DRY-1779444128062-2294,1.258431117,Roberto Carballes Baena v Hugo Dellien,Roberto Carballes Baena,BACK,5.6,1,1,DRY_LOSS,Match finished — lost,2026-05-22T10:02:08.062Z,2026-05-22T11:04:48.828Z,-1,true,4.6,-1
DRY-1779443888028-222,1.258435281,Harmony Tan v Linda Fruhvirtova,Harmony Tan,BACK,4.7,1,1,DRY_LOSS,Match finished — lost,2026-05-22T09:58:08.029Z,2026-05-22T11:12:53.869Z,-1,true,3.7,-1
DRY-1779443502984-88,1.258428099,Guiomar Maristany   Zuleta v Kaitlin Quevedo,Kaitlin Quevedo,BACK,3.05,1,1,DRY_WIN,Match finished — won,2026-05-22T09:51:42.984Z,2026-05-22T11:34:50.224Z,2.05,true,2.05,-1
DRY-1779451787236-5953,1.258435199,Katarina Zavatska v Lucia Bronzetti,Lucia Bronzetti,BACK,3,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-3, back playerB @ 3",2026-05-22T12:09:47.237Z,,,true,2,-1
DRY-1779451787236-5953,1.258435199,Katarina Zavatska v Lucia Bronzetti,Lucia Bronzetti,BACK,3,1,1,DRY_LOSS,Match finished — lost,2026-05-22T12:09:47.237Z,2026-05-22T12:57:28.123Z,-1,true,2,-1
DRY-1779455157236-3829,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,BET_PLACED,"Strat7P2: set 2 complete 4-6 (fav @ 3.60 pre-match), back playerB @ 2.04",2026-05-22T13:05:57.237Z,,,true,1.04,-1
DRY-1779455157384-654,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,BET_PLACED,"Strat11P2: set 2 complete 4-6 (fav @ 3.60 pre-match), back playerB @ 2.04",2026-05-22T13:05:57.385Z,,,true,1.04,-1
DRY-1779455157538-645,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,BET_PLACED,"Strat12P2: set 2 complete 4-6 (fav @ 3.60 pre-match), back playerB @ 2.04",2026-05-22T13:05:57.538Z,,,true,1.04,-1
DRY-1779455197240-260,1.258473240,Casper Ruud v Mariano Navone,Casper Ruud,BACK,1.89,1,1,BET_PLACED,"Strat2: set 1 complete 5-7 (fav @ 1.30 pre-match), back playerA @ 1.89",2026-05-22T13:06:37.240Z,,,true,0.89,-1
DRY-1779455197339-4123,1.258473240,Casper Ruud v Mariano Navone,Casper Ruud,BACK,1.89,1,1,BET_PLACED,"Strat2h: set 1 complete 5-7 (fav @ 1.30 pre-match), back playerA @ 1.89",2026-05-22T13:06:37.339Z,,,true,0.89,-1
DRY-1779455197425-3917,1.258473240,Casper Ruud v Mariano Navone,Mariano Navone,BACK,2.12,1,1,BET_PLACED,"Strat8P2: set 1 complete 5-7 (fav @ 1.30 pre-match), back playerB @ 2.12",2026-05-22T13:06:37.426Z,,,true,1.12,-1
DRY-1779455197528-180,1.258473240,Casper Ruud v Mariano Navone,Mariano Navone,BACK,2.12,1,1,BET_PLACED,"Strat10P2: set 1 complete 5-7 (fav @ 1.30 pre-match), back playerB @ 2.12",2026-05-22T13:06:37.528Z,,,true,1.12,-1
DRY-1779455627264-9248,1.258475662,Emma Navarro v Ann Li,Ann Li,BACK,4,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-1 (fav @ 1.78 pre-match), back playerB @ 4",2026-05-22T13:13:47.264Z,,,true,3,-1
DRY-1779456941077-4843,1.258432889,Tom Gentzsch v Roman Safiullin,Tom Gentzsch,BACK,2.58,1,1,BET_PLACED,"Strat7P1: set 2 complete 7-6 (fav @ 1.26 pre-match), back playerA @ 2.58",2026-05-22T13:35:41.078Z,,,true,1.58,-1
DRY-1779456941147-7641,1.258432889,Tom Gentzsch v Roman Safiullin,Tom Gentzsch,BACK,2.58,1,1,BET_PLACED,"Strat12P1: set 2 complete 7-6 (fav @ 1.26 pre-match), back playerA @ 2.58",2026-05-22T13:35:41.148Z,,,true,1.58,-1
DRY-1779456956076-6400,1.258435199,Katarina Zavatska v Lucia Bronzetti,Lucia Bronzetti,BACK,2.02,1,1,BET_PLACED,"Strat7P2: set 2 complete 6-7 (fav @ 2.46 pre-match), back playerB @ 2.02",2026-05-22T13:35:56.076Z,,,true,1.02,-1
DRY-1779455627264-9248,1.258475662,Emma Navarro v Ann Li,Ann Li,BACK,4,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:13:47.264Z,2026-05-22T13:37:04.170Z,-1,true,3,-1
DRY-1779455197240-260,1.258473240,Casper Ruud v Mariano Navone,Casper Ruud,BACK,1.89,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:06:37.240Z,2026-05-22T13:44:33.340Z,-1,true,0.89,-1
DRY-1779455197339-4123,1.258473240,Casper Ruud v Mariano Navone,Casper Ruud,BACK,1.89,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:06:37.339Z,2026-05-22T13:44:33.341Z,-1,true,0.89,-1
DRY-1779455197425-3917,1.258473240,Casper Ruud v Mariano Navone,Mariano Navone,BACK,2.12,1,1,DRY_WIN,Match finished — won,2026-05-22T13:06:37.426Z,2026-05-22T13:44:33.342Z,1.12,true,1.12,-1
DRY-1779455197528-180,1.258473240,Casper Ruud v Mariano Navone,Mariano Navone,BACK,2.12,1,1,DRY_WIN,Match finished — won,2026-05-22T13:06:37.528Z,2026-05-22T13:44:33.342Z,1.12,true,1.12,-1
DRY-1779458038385-7389,1.258435622,Rebecca Sramkova v Maria Carle,Maria Carle,BACK,2.7,1,1,BET_PLACED,"Strat7P2: set 2 complete 5-7 (fav @ 1.37 pre-match), back playerB @ 2.7",2026-05-22T13:53:58.386Z,,,true,1.7,-1
DRY-1779456956076-6400,1.258435199,Katarina Zavatska v Lucia Bronzetti,Lucia Bronzetti,BACK,2.02,1,1,DRY_WIN,Match finished — won,2026-05-22T13:35:56.076Z,2026-05-22T13:55:03.398Z,1.02,true,1.02,-1
DRY-1779456941077-4843,1.258432889,Tom Gentzsch v Roman Safiullin,Tom Gentzsch,BACK,2.58,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:35:41.078Z,2026-05-22T13:55:03.411Z,-1,true,1.58,-1
DRY-1779456941147-7641,1.258432889,Tom Gentzsch v Roman Safiullin,Tom Gentzsch,BACK,2.58,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:35:41.148Z,2026-05-22T13:55:03.412Z,-1,true,1.58,-1
DRY-1779455157236-3829,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:05:57.237Z,2026-05-22T14:01:03.426Z,-1,true,1.04,-1
DRY-1779455157384-654,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:05:57.385Z,2026-05-22T14:01:03.428Z,-1,true,1.04,-1
DRY-1779455157538-645,1.258436656,Pierre-Hugues Herbert v Leandro Riedi,Leandro Riedi,BACK,2.04,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:05:57.538Z,2026-05-22T14:01:03.429Z,-1,true,1.04,-1
DRY-1779459138475-1727,1.258476494,Jil Teichmann v Petra Marcinko,Jil Teichmann,BACK,3.7,1,1,BET_PLACED,"Strat9P1: set 1 complete 4-6 (fav @ 2.84 pre-match), back playerA @ 3.7",2026-05-22T14:12:18.476Z,,,true,2.7,-1
DRY-1779458038385-7389,1.258435622,Rebecca Sramkova v Maria Carle,Maria Carle,BACK,2.7,1,1,DRY_LOSS,Match finished — lost,2026-05-22T13:53:58.386Z,2026-05-22T14:14:33.481Z,-1,true,1.7,-1
DRY-1779460200389-9499,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,4.8,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-1 (fav @ 1.74 pre-match), back playerB @ 3.95",2026-05-22T14:30:00.390Z,,,true,3.8,-1
DRY-1779459138475-1727,1.258476494,Jil Teichmann v Petra Marcinko,Jil Teichmann,BACK,3.7,1,1,DRY_LOSS,Match finished — lost,2026-05-22T14:12:18.476Z,2026-05-22T14:44:40.458Z,-1,true,2.7,-1
DRY-1779462275567-9642,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,2.54,1,1,BET_PLACED,"Strat7P2: set 2 complete 4-6 (fav @ 2.26 pre-match), back playerB @ 2.54",2026-05-22T15:04:35.568Z,,,true,1.54,-1
DRY-1779462275693-843,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,2.54,1,1,BET_PLACED,"Strat12P2: set 2 complete 4-6 (fav @ 2.26 pre-match), back playerB @ 2.54",2026-05-22T15:04:35.693Z,,,true,1.54,-1
DRY-1779462360590-1550,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,1.88,1,1,BET_PLACED,"Strat11P2: set 2 complete 4-6 (fav @ 2.26 pre-match), back playerB @ 1.88",2026-05-22T15:06:00.590Z,,,true,0.88,-1
DRY-1779460200389-9499,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,4.8,1,1,DRY_WIN,Match finished — won,2026-05-22T14:30:00.390Z,2026-05-22T15:41:30.732Z,3.8,true,3.8,-1
DRY-1779462275567-9642,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,2.54,1,1,DRY_WIN,Match finished — won,2026-05-22T15:04:35.568Z,2026-05-22T15:41:30.737Z,1.54,true,1.54,-1
DRY-1779462275693-843,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,2.54,1,1,DRY_WIN,Match finished — won,2026-05-22T15:04:35.693Z,2026-05-22T15:41:30.737Z,1.54,true,1.54,-1
DRY-1779462360590-1550,1.258477257,Learner Tien v Alexander Bublik,Alexander Bublik,BACK,1.88,1,1,DRY_WIN,Match finished — won,2026-05-22T15:06:00.590Z,2026-05-22T15:41:30.738Z,0.88,true,0.88,-1
DRY-1779465690910-1241,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,5.7,1,1,BET_PLACED,"Strat9P2: set 1 complete 7-6 (fav @ 3.40 pre-match), back playerB @ 5.7",2026-05-22T16:01:30.910Z,,,true,4.7,-1
DRY-1779467281119-1138,1.258477057,Alex De Minaur v Tommy Paul,Tommy Paul,BACK,4.7,1,1,BET_PLACED,"Strat9P2: set 1 complete 6-2 (fav @ 2.26 pre-match), back playerB @ 4.7",2026-05-22T16:28:01.119Z,,,true,3.7,-1
DRY-1779467281119-1138,1.258477057,Alex De Minaur v Tommy Paul,Tommy Paul,BACK,4.7,1,1,DRY_LOSS,Match finished — lost,2026-05-22T16:28:01.119Z,2026-05-22T16:43:11.174Z,-1,true,3.7,-1
DRY-1779468731251-3270,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,1.93,1,1,BET_PLACED,"Strat7P2: set 2 complete 3-6 (fav @ 1.40 pre-match), back playerB @ 2.46",2026-05-22T16:52:11.251Z,,,true,0.93,-1
DRY-1779468731413-5023,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,1.93,1,1,BET_PLACED,"Strat11P2: set 2 complete 3-6 (fav @ 1.40 pre-match), back playerB @ 2.46",2026-05-22T16:52:11.413Z,,,true,0.93,-1
DRY-1779470241409-4164,1.258477057,Alex De Minaur v Tommy Paul,Tommy Paul,BACK,1.99,1,1,BET_PLACED,"Strat7P2: set 2 complete 3-6 (fav @ 1.74 pre-match), back playerB @ 1.99",2026-05-22T17:17:21.409Z,,,true,0.99,-1
DRY-1779465690910-1241,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,5.7,1,1,DRY_LOSS,Match finished — lost,2026-05-22T16:01:30.910Z,2026-05-22T17:28:11.448Z,-1,true,4.7,-1
DRY-1779468731251-3270,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,1.93,1,1,DRY_LOSS,Match finished — lost,2026-05-22T16:52:11.251Z,2026-05-22T17:28:11.449Z,-1,true,0.93,-1
DRY-1779468731413-5023,1.258476093,Victoria Mboko v Jaqueline Cristian,Jaqueline Cristian,BACK,1.93,1,1,DRY_LOSS,Match finished — lost,2026-05-22T16:52:11.413Z,2026-05-22T17:28:11.450Z,-1,true,0.93,-1
DRY-1779470241409-4164,1.258477057,Alex De Minaur v Tommy Paul,Tommy Paul,BACK,1.99,1,1,DRY_WIN,Match finished — won,2026-05-22T17:17:21.409Z,2026-05-22T17:55:11.606Z,0.99,true,0.99,-1
DRY-1779531940392-9437,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,2.7,1,1,BET_PLACED,"Strat2: set 1 complete 6-7 (fav @ 1.45 pre-match), back playerA @ 2.7",2026-05-23T10:25:40.392Z,,,true,1.7,-1
DRY-1779531940514-3918,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,2.7,1,1,BET_PLACED,"Strat2h: set 1 complete 6-7 (fav @ 1.45 pre-match), back playerA @ 2.7",2026-05-23T10:25:40.514Z,,,true,1.7,-1
DRY-1779531940583-3013,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Petr Bar Biryukov,BACK,1.58,1,1,BET_PLACED,"Strat8P2: set 1 complete 6-7 (fav @ 1.45 pre-match), back playerB @ 1.58",2026-05-23T10:25:40.584Z,,,true,0.58,-1
DRY-1779531940514-3918,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,2.7,1,1,TRADE_OUT,Set 2 result hedge,2026-05-23T10:25:40.514Z,2026-05-23T11:02:15.618Z,0.9,true,1.7,-1
DRY-1779534135720-2980,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,1.42,1,1,BET_PLACED,"Strat12P1: set 2 complete 6-4 (fav @ 3.15 pre-match), back playerA @ 1.42",2026-05-23T11:02:15.720Z,,,true,0.42,-1
DRY-1779534660662-3778,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,1.59,1,1,BET_PLACED,"Strat11P1: set 2 complete 6-4 (fav @ 3.15 pre-match), back playerA @ 1.59",2026-05-23T11:11:00.662Z,,,true,0.59,-1
DRY-1779531940392-9437,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,2.7,1,1,DRY_LOSS,Match finished — lost,2026-05-23T10:25:40.392Z,2026-05-23T11:40:35.820Z,-1,true,1.7,-1
DRY-1779531940583-3013,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Petr Bar Biryukov,BACK,1.58,1,1,DRY_WIN,Match finished — won,2026-05-23T10:25:40.584Z,2026-05-23T11:40:35.821Z,0.58,true,0.58,-1
DRY-1779534135720-2980,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,1.42,1,1,DRY_LOSS,Match finished — lost,2026-05-23T11:02:15.720Z,2026-05-23T11:40:35.822Z,-1,true,0.42,-1
DRY-1779534660662-3778,1.258498649,Ilya Ivashka v Petr Bar Biryukov,Ilya Ivashka,BACK,1.59,1,1,DRY_LOSS,Match finished — lost,2026-05-23T11:11:00.662Z,2026-05-23T11:40:35.822Z,-1,true,0.59,-1
DRY-1779537635959-6007,1.258503555,Andrej Nedic v David Jorda Sanchis,Andrej Nedic,BACK,4,1,1,BET_PLACED,"Strat9P1: set 1 complete 4-6 (fav @ 1.54 pre-match), back playerA @ 4",2026-05-23T12:00:35.959Z,,,true,3,-1
DRY-1779540161194-9253,1.258502383,Anhelina Kalinina v Petra Marcinko,Petra Marcinko,BACK,1.55,1,1,BET_PLACED,"Strat8P2: set 1 complete 2-6 (fav @ 1.41 pre-match), back playerB @ 1.55",2026-05-23T12:42:41.194Z,,,true,0.55,-1
DRY-1779540161286-4353,1.258502383,Anhelina Kalinina v Petra Marcinko,Petra Marcinko,BACK,1.55,1,1,BET_PLACED,"Strat10P2: set 1 complete 2-6 (fav @ 1.41 pre-match), back playerB @ 1.55",2026-05-23T12:42:41.286Z,,,true,0.55,-1
DRY-1779537635959-6007,1.258503555,Andrej Nedic v David Jorda Sanchis,Andrej Nedic,BACK,4,1,1,DRY_LOSS,Match finished — lost,2026-05-23T12:00:35.959Z,2026-05-23T12:45:16.213Z,-1,true,3,-1
DRY-1779540516239-8101,1.258502383,Anhelina Kalinina v Petra Marcinko,Anhelina Kalinina,BACK,3.05,1,1,BET_PLACED,"Strat9P1: set 1 complete 2-6 (fav @ 1.41 pre-match), back playerA @ 3.05",2026-05-23T12:48:36.239Z,,,true,2.05,-1
DRY-1779540541226-158,1.258510332,Victoria Mboko v Emma Navarro,Victoria Mboko,BACK,4,1,1,BET_PLACED,"Strat9P1: set 1 complete 0-6 (fav @ 1.80 pre-match), back playerA @ 4",2026-05-23T12:49:01.226Z,,,true,3,-1
DRY-1779540161194-9253,1.258502383,Anhelina Kalinina v Petra Marcinko,Petra Marcinko,BACK,1.55,1,1,DRY_WIN,Match finished — won,2026-05-23T12:42:41.194Z,2026-05-23T12:57:16.267Z,0.55,true,0.55,-1
